GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_h1,CumPaidLoss_h1,BulkLoss_h1,EarnedPremDIR_h1,EarnedPremCeded_h1,EarnedPremNet_h1,Single,PostedReserve97_h1
41068,National Fire & Cas Co,1989,1997,9,128,128,0,403,168,235,1,666
41068,National Fire & Cas Co,1989,1998,10,128,128,0,403,168,235,1,666
41068,National Fire & Cas Co,1990,1990,1,262,12,152,420,170,250,1,666
41068,National Fire & Cas Co,1990,1991,2,213,59,75,420,170,250,1,666
41068,National Fire & Cas Co,1990,1992,3,216,80,69,420,170,250,1,666
41068,National Fire & Cas Co,1990,1993,4,155,119,15,420,170,250,1,666
41068,National Fire & Cas Co,1990,1994,5,140,137,4,420,170,250,1,666
41068,National Fire & Cas Co,1990,1995,6,150,146,2,420,170,250,1,666
41068,National Fire & Cas Co,1990,1996,7,148,147,1,420,170,250,1,666
41068,National Fire & Cas Co,1990,1997,8,148,147,1,420,170,250,1,666
41068,National Fire & Cas Co,1990,1998,9,149,149,0,420,170,250,1,666
41068,National Fire & Cas Co,1990,1999,10,148,148,0,420,170,250,1,666
41068,National Fire & Cas Co,1991,1991,1,182,18,92,568,233,335,1,666
41068,National Fire & Cas Co,1991,1992,2,177,60,79,568,233,335,1,666
41068,National Fire & Cas Co,1991,1993,3,220,79,51,568,233,335,1,666
41068,National Fire & Cas Co,1991,1994,4,200,107,19,568,233,335,1,666
41068,National Fire & Cas Co,1991,1995,5,187,136,5,568,233,335,1,666
41068,National Fire & Cas Co,1991,1996,6,184,152,3,568,233,335,1,666
41068,National Fire & Cas Co,1991,1997,7,184,175,1,568,233,335,1,666
41068,National Fire & Cas Co,1991,1998,8,184,176,1,568,233,335,1,666
41068,National Fire & Cas Co,1991,1999,9,177,176,0,568,233,335,1,666
41068,National Fire & Cas Co,1991,2000,10,176,176,0,568,233,335,1,666
41068,National Fire & Cas Co,1992,1992,1,234,36,110,692,277,415,1,666
41068,National Fire & Cas Co,1992,1993,2,225,75,84,692,277,415,1,666
41068,National Fire & Cas Co,1992,1994,3,175,95,29,692,277,415,1,666
41068,National Fire & Cas Co,1992,1995,4,154,115,19,692,277,415,1,666
41068,National Fire & Cas Co,1992,1996,5,152,125,17,692,277,415,1,666
41068,National Fire & Cas Co,1992,1997,6,143,132,4,692,277,415,1,666
41068,National Fire & Cas Co,1992,1998,7,136,135,2,692,277,415,1,666
41068,National Fire & Cas Co,1992,1999,8,136,135,1,692,277,415,1,666
41068,National Fire & Cas Co,1992,2000,9,135,135,0,692,277,415,1,666
41068,National Fire & Cas Co,1992,2001,10,135,135,0,692,277,415,1,666
41068,National Fire & Cas Co,1993,1993,1,266,42,127,803,308,495,1,666
41068,National Fire & Cas Co,1993,1994,2,314,98,59,803,308,495,1,666
41068,National Fire & Cas Co,1993,1995,3,361,149,30,803,308,495,1,666
41068,National Fire & Cas Co,1993,1996,4,338,257,24,803,308,495,1,666
41068,National Fire & Cas Co,1993,1997,5,313,267,17,803,308,495,1,666
41068,National Fire & Cas Co,1993,1998,6,313,271,4,803,308,495,1,666
41068,National Fire & Cas Co,1993,1999,7,312,310,2,803,308,495,1,666
41068,National Fire & Cas Co,1993,2000,8,311,310,1,803,308,495,1,666
41068,National Fire & Cas Co,1993,2001,9,309,309,0,803,308,495,1,666
41068,National Fire & Cas Co,1993,2002,10,310,310,0,803,308,495,1,666
41068,National Fire & Cas Co,1994,1994,1,268,34,114,848,319,529,1,666
41068,National Fire & Cas Co,1994,1995,2,216,71,61,848,319,529,1,666
41068,National Fire & Cas Co,1994,1996,3,216,105,36,848,319,529,1,666
41068,National Fire & Cas Co,1994,1997,4,211,146,31,848,319,529,1,666
41068,National Fire & Cas Co,1994,1998,5,193,175,18,848,319,529,1,666
41068,National Fire & Cas Co,1994,1999,6,204,196,4,848,319,529,1,666
41068,National Fire & Cas Co,1994,2000,7,202,196,2,848,319,529,1,666
41068,National Fire & Cas Co,1994,2001,8,202,201,1,848,319,529,1,666
41068,National Fire & Cas Co,1994,2002,9,201,201,0,848,319,529,1,666
41068,National Fire & Cas Co,1994,2003,10,201,201,0,848,319,529,1,666
41068,National Fire & Cas Co,1995,1995,1,262,24,104,788,285,503,1,666
41068,National Fire & Cas Co,1995,1996,2,178,63,54,788,285,503,1,666
41068,National Fire & Cas Co,1995,1997,3,276,113,35,788,285,503,1,666
41068,National Fire & Cas Co,1995,1998,4,270,156,19,788,285,503,1,666
41068,National Fire & Cas Co,1995,1999,5,263,214,12,788,285,503,1,666
41068,National Fire & Cas Co,1995,2000,6,244,218,4,788,285,503,1,666
41068,National Fire & Cas Co,1995,2001,7,239,236,3,788,285,503,1,666
41068,National Fire & Cas Co,1995,2002,8,237,236,1,788,285,503,1,666
41068,National Fire & Cas Co,1995,2003,9,235,235,0,788,285,503,1,666
41068,National Fire & Cas Co,1995,2004,10,235,235,0,788,285,503,1,666
41068,National Fire & Cas Co,1996,1996,1,186,42,82,688,240,448,1,666
41068,National Fire & Cas Co,1996,1997,2,207,78,55,688,240,448,1,666
41068,National Fire & Cas Co,1996,1998,3,265,114,33,688,240,448,1,666
41068,National Fire & Cas Co,1996,1999,4,202,164,23,688,240,448,1,666
41068,National Fire & Cas Co,1996,2000,5,171,170,6,688,240,448,1,666
41068,National Fire & Cas Co,1996,2001,6,193,181,3,688,240,448,1,666
41068,National Fire & Cas Co,1996,2002,7,184,182,2,688,240,448,1,666
41068,National Fire & Cas Co,1996,2003,8,186,185,1,688,240,448,1,666
41068,National Fire & Cas Co,1996,2004,9,185,185,0,688,240,448,1,666
41068,National Fire & Cas Co,1996,2005,10,185,185,0,688,240,448,1,666
41068,National Fire & Cas Co,1997,1997,1,94,13,67,632,222,410,1,666
41068,National Fire & Cas Co,1997,1998,2,151,42,55,632,222,410,1,666
41068,National Fire & Cas Co,1997,1999,3,120,55,27,632,222,410,1,666
41068,National Fire & Cas Co,1997,2000,4,103,70,7,632,222,410,1,666
41068,National Fire & Cas Co,1997,2001,5,89,76,6,632,222,410,1,666
41068,National Fire & Cas Co,1997,2002,6,90,80,4,632,222,410,1,666
41068,National Fire & Cas Co,1997,2003,7,87,82,1,632,222,410,1,666
41068,National Fire & Cas Co,1997,2004,8,87,86,1,632,222,410,1,666
41068,National Fire & Cas Co,1997,2005,9,86,86,0,632,222,410,1,666
41068,National Fire & Cas Co,1997,2006,10,86,86,0,632,222,410,1,666
41300,American Resources Ins Co Inc,1988,1988,1,1511,257,1353,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1989,2,1801,155,1434,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1990,3,1781,377,134,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1991,4,460,328,7,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1992,5,390,340,15,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1993,6,453,421,10,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1994,7,460,432,0,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1995,8,459,459,0,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1996,9,459,459,0,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1988,1997,10,459,459,0,3573,950,2623,1,1944
41300,American Resources Ins Co Inc,1989,1989,1,1958,32,1802,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1990,2,2002,113,1667,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1991,3,1985,260,1530,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1992,4,405,306,18,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1993,5,403,321,25,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1994,6,419,328,0,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1995,7,439,417,0,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1996,8,447,421,11,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1997,9,439,424,0,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1989,1998,10,442,442,0,4381,1333,3048,1,1944
41300,American Resources Ins Co Inc,1990,1990,1,2102,86,1892,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1991,2,2103,134,1773,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1992,3,2128,310,1542,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1993,4,675,501,50,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1994,5,646,594,0,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1995,6,726,636,11,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1996,7,762,664,24,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1997,8,740,730,5,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1998,9,741,736,0,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1990,1999,10,760,759,0,4848,1186,3662,1,1944
41300,American Resources Ins Co Inc,1991,1991,1,1117,74,852,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1992,2,1070,244,623,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1993,3,1068,496,460,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1994,4,583,552,0,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1995,5,641,593,24,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1996,6,656,617,25,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1997,7,674,651,18,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1998,8,661,661,0,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,1999,9,661,661,0,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1991,2000,10,666,661,0,3653,1734,1919,1,1944
41300,American Resources Ins Co Inc,1992,1992,1,1197,120,852,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1993,2,1100,240,601,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1994,3,1110,417,489,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1995,4,891,608,26,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1996,5,1022,754,46,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1997,6,1066,902,5,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1998,7,1138,1099,11,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,1999,8,1112,1102,3,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,2000,9,1118,1118,0,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1992,2001,10,1118,1118,0,2456,490,1966,1,1944
41300,American Resources Ins Co Inc,1993,1993,1,612,56,418,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,1994,2,620,148,380,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,1995,3,622,245,293,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,1996,4,399,289,50,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,1997,5,402,330,49,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,1998,6,366,357,6,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,1999,7,364,364,0,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,2000,8,364,364,0,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,2001,9,366,364,2,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1993,2002,10,364,364,0,1781,683,1098,1,1944
41300,American Resources Ins Co Inc,1994,1994,1,737,62,538,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,1995,2,737,141,425,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,1996,3,743,290,375,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,1997,4,521,400,113,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,1998,5,442,424,11,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,1999,6,439,424,7,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,2000,7,456,456,0,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,2001,8,460,456,4,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,2002,9,473,456,0,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1994,2003,10,473,461,0,1608,318,1290,1,1944
41300,American Resources Ins Co Inc,1995,1995,1,693,21,357,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,1996,2,701,176,273,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,1997,3,710,338,162,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,1998,4,558,541,9,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,1999,5,567,567,0,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,2000,6,570,568,2,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,2001,7,586,571,15,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,2002,8,579,573,6,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,2003,9,575,573,2,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1995,2004,10,576,573,3,1762,547,1215,1,1944
41300,American Resources Ins Co Inc,1996,1996,1,541,29,400,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,1997,2,546,63,376,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,1998,3,551,202,336,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,1999,4,237,212,13,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,2000,5,374,371,3,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,2001,6,410,380,29,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,2002,7,400,392,8,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,2003,8,390,387,3,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,2004,9,391,387,4,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1996,2005,10,390,387,3,1432,483,949,1,1944
41300,American Resources Ins Co Inc,1997,1997,1,613,17,521,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,1998,2,619,81,361,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,1999,3,621,248,371,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2000,4,291,283,5,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2001,5,337,292,42,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2002,6,319,296,14,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2003,7,338,313,0,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2004,8,328,320,0,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2005,9,324,320,4,1569,497,1072,1,1944
41300,American Resources Ins Co Inc,1997,2006,10,323,320,3,1569,497,1072,1,1944
41459,Armed Forces Ins Exchange,1988,1988,1,594,39,296,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1989,2,790,274,395,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1990,3,590,354,204,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1991,4,479,386,93,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1992,5,455,397,15,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1993,6,611,472,11,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1994,7,573,495,1,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1995,8,637,510,0,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1996,9,688,564,0,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1988,1997,10,688,566,0,1739,1079,660,1,4184
41459,Armed Forces Ins Exchange,1989,1989,1,909,54,647,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1990,2,1101,397,568,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1991,3,1051,462,347,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1992,4,943,815,81,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1993,5,1111,943,45,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1994,6,1052,970,15,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1995,7,1028,1012,3,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1996,8,1035,1012,10,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1997,9,1013,1013,0,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1989,1998,10,1013,1013,0,1792,223,1569,1,4184
41459,Armed Forces Ins Exchange,1990,1990,1,951,55,860,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1991,2,512,134,349,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1992,3,360,181,113,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1993,4,537,242,128,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1994,5,430,352,42,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1995,6,377,353,19,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1996,7,371,354,17,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1997,8,365,354,11,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1998,9,360,354,6,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1990,1999,10,358,354,4,2113,796,1317,1,4184
41459,Armed Forces Ins Exchange,1991,1991,1,985,57,823,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1992,2,763,116,346,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1993,3,842,335,315,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1994,4,984,741,131,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1995,5,1017,892,58,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1996,6,975,913,58,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1997,7,928,907,21,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1998,8,922,907,15,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,1999,9,913,907,6,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1991,2000,10,908,907,1,2497,958,1539,1,4184
41459,Armed Forces Ins Exchange,1992,1992,1,1203,65,868,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1993,2,1015,378,558,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1994,3,960,491,456,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1995,4,753,599,150,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1996,5,731,599,129,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1997,6,627,599,28,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1998,7,623,599,24,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,1999,8,615,599,16,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,2000,9,600,599,1,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1992,2001,10,599,599,0,2603,1022,1581,1,4184
41459,Armed Forces Ins Exchange,1993,1993,1,1497,85,995,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,1994,2,1247,296,652,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,1995,3,1037,509,428,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,1996,4,886,619,227,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,1997,5,731,620,72,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,1998,6,661,622,31,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,1999,7,725,680,27,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,2000,8,687,682,5,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,2001,9,682,682,0,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1993,2002,10,682,682,0,2540,1019,1521,1,4184
41459,Armed Forces Ins Exchange,1994,1994,1,1161,49,993,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,1995,2,876,107,655,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,1996,3,629,204,424,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,1997,4,480,204,225,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,1998,5,363,304,59,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,1999,6,378,304,54,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,2000,7,389,367,22,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,2001,8,372,370,2,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,2002,9,372,370,2,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1994,2003,10,370,370,0,2495,997,1498,1,4184
41459,Armed Forces Ins Exchange,1995,1995,1,1036,50,923,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,1996,2,684,145,524,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,1997,3,826,265,549,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,1998,4,594,315,270,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,1999,5,411,319,88,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,2000,6,271,220,35,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,2001,7,244,240,4,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,2002,8,343,342,1,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,2003,9,342,342,0,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1995,2004,10,342,342,0,2548,1006,1542,1,4184
41459,Armed Forces Ins Exchange,1996,1996,1,1218,171,605,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,1997,2,1601,306,815,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,1998,3,1601,323,813,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,1999,4,1000,559,324,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,2000,5,765,675,90,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,2001,6,712,675,37,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,2002,7,690,675,15,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,2003,8,675,675,0,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,2004,9,675,675,0,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1996,2005,10,675,675,0,3373,1371,2002,1,4184
41459,Armed Forces Ins Exchange,1997,1997,1,1378,51,1145,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,1998,2,1544,128,1276,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,1999,3,1280,345,635,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2000,4,972,540,226,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2001,5,848,762,86,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2002,6,818,762,56,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2003,7,777,762,15,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2004,8,762,762,0,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2005,9,762,762,0,3595,1487,2108,1,4184
41459,Armed Forces Ins Exchange,1997,2006,10,762,762,0,3595,1487,2108,1,4184
41467,Physicians Recip Insurers,1988,1988,1,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1989,2,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1990,3,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1991,4,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1992,5,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1993,6,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1994,7,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1995,8,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1996,9,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1988,1997,10,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1989,1,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1990,2,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1991,3,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1992,4,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1993,5,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1994,6,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1995,7,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1996,8,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1997,9,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1989,1998,10,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1990,1,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1991,2,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1992,3,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1993,4,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1994,5,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1995,6,0,0,0,0,0,0,1,198
41467,Physicians Recip Insurers,1990,1996,7,0,0,0,0,0,0,1,198
