GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_B,CumPaidLoss_B,BulkLoss_B,EarnedPremDIR_B,EarnedPremCeded_B,EarnedPremNet_B,Single,PostedReserve97_B
38997,Nissan Fire & Marine Ins Co Us Br,1993,1999,7,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,2000,8,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,2001,9,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1993,2002,10,190,190,0,221,0,221,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1994,1,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1995,2,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1996,3,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1997,4,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1998,5,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,1999,6,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2000,7,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2001,8,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2002,9,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1994,2003,10,194,194,0,183,0,183,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1995,1,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1996,2,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1997,3,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1998,4,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,1999,5,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2000,6,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2001,7,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2002,8,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2003,9,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1995,2004,10,142,142,0,184,0,184,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1996,1,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1997,2,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1998,3,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,1999,4,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2000,5,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2001,6,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2002,7,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2003,8,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2004,9,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1996,2005,10,134,134,0,185,0,185,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,1997,1,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,1998,2,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,1999,3,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2000,4,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2001,5,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2002,6,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2003,7,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2004,8,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2005,9,42,42,0,112,0,112,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2006,10,42,42,0,112,0,112,1,0
39381,Adriatic Ins Co,1988,1988,1,29,14,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1989,2,40,17,5,59,10,49,1,0
39381,Adriatic Ins Co,1988,1990,3,37,17,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1991,4,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1992,5,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1993,6,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1994,7,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1995,8,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1996,9,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1988,1997,10,30,30,0,59,10,49,1,0
39381,Adriatic Ins Co,1989,1989,1,56,2,15,18,3,15,1,0
39381,Adriatic Ins Co,1989,1990,2,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1991,3,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1992,4,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1993,5,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1994,6,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1995,7,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1996,8,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1997,9,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1989,1998,10,3,3,0,18,3,15,1,0
39381,Adriatic Ins Co,1990,1990,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1991,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1992,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1993,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1994,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1995,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1996,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1997,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1998,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1990,1999,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1991,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1992,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1993,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1994,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1995,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1996,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1997,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1998,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,1999,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1991,2000,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1992,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1993,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1994,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1995,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1996,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1997,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1998,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,1999,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,2000,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1992,2001,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1993,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1994,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1995,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1996,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1997,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1998,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,1999,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,2000,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,2001,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1993,2002,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,1994,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,1995,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,1996,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,1997,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,1998,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,1999,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,2000,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,2001,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,2002,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1994,2003,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,1995,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,1996,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,1997,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,1998,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,1999,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,2000,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,2001,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,2002,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,2003,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1995,2004,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,1996,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,1997,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,1998,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,1999,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,2000,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,2001,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,2002,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,2003,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,2004,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1996,2005,10,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,1997,1,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,1998,2,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,1999,3,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2000,4,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2001,5,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2002,6,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2003,7,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2004,8,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2005,9,0,0,0,0,0,0,1,0
39381,Adriatic Ins Co,1997,2006,10,0,0,0,0,0,0,1,0
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1988,1,6,0,6,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1989,2,26,0,26,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1990,3,23,0,2,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1991,4,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1992,5,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1993,6,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1994,7,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1995,8,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1996,9,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1988,1997,10,0,0,0,44,6,38,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1989,1,9,-1,24,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1990,2,2,-2,5,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1991,3,3,-2,5,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1992,4,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1993,5,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1994,6,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1995,7,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1996,8,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1997,9,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1989,1998,10,0,0,0,2,0,2,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1990,1,46,0,46,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1991,2,4,0,4,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1992,3,3,0,3,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1993,4,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1994,5,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1995,6,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1996,7,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1997,8,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1998,9,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1990,1999,10,0,0,0,5,1,4,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1991,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1992,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1993,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1994,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1995,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1996,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1997,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1998,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,1999,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1991,2000,10,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1992,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1993,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1994,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1995,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1996,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1997,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1998,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,1999,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,2000,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1992,2001,10,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1993,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1994,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1995,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1996,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1997,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1998,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,1999,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,2000,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,2001,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1993,2002,10,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,1994,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,1995,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,1996,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,1997,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,1998,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,1999,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,2000,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,2001,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,2002,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1994,2003,10,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,1995,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,1996,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,1997,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,1998,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,1999,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,2000,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,2001,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,2002,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,2003,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1995,2004,10,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,1996,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,1997,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,1998,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,1999,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,2000,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,2001,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,2002,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,2003,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,2004,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1996,2005,10,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,1997,1,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,1998,2,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,1999,3,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2000,4,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2001,5,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2002,6,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2003,7,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2004,8,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2005,9,0,0,0,0,0,0,1,79
40223,Baltica-Skandinavia Rein Co Of Amer,1997,2006,10,0,0,0,0,0,0,1,79
40550,Pacific Pioneer Ins Co,1988,1988,1,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1989,2,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1990,3,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1991,4,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1992,5,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1993,6,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1994,7,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1995,8,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1996,9,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1988,1997,10,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1989,1,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1990,2,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1991,3,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1992,4,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1993,5,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1994,6,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1995,7,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1996,8,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1997,9,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1989,1998,10,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1990,1,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1991,2,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1992,3,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1993,4,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1994,5,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1995,6,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1996,7,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1997,8,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1998,9,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1990,1999,10,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1991,1,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1992,2,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1993,3,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1994,4,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1995,5,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1996,6,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1997,7,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1998,8,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,1999,9,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1991,2000,10,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1992,1,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1993,2,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1994,3,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1995,4,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1996,5,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1997,6,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1998,7,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,1999,8,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,2000,9,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1992,2001,10,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1993,1,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1994,2,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1995,3,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1996,4,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1997,5,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1998,6,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,1999,7,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,2000,8,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,2001,9,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1993,2002,10,0,0,0,0,0,0,1,5152
40550,Pacific Pioneer Ins Co,1994,1994,1,52,8,23,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,1995,2,102,72,9,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,1996,3,110,100,5,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,1997,4,105,102,3,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,1998,5,102,102,0,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,1999,6,102,102,0,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,2000,7,101,101,0,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,2001,8,101,101,0,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,2002,9,101,101,0,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1994,2003,10,101,101,0,191,96,95,1,5152
40550,Pacific Pioneer Ins Co,1995,1995,1,880,330,308,2895,1448,1447,1,5152
