GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_R1,CumPaidLoss_R1,BulkLoss_R1,EarnedPremDIR_R1,EarnedPremCeded_R1,EarnedPremNet_R1,Single,PostedReserve97_R1
18791,Virginia Mut Ins Co,1989,1990,2,54,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1991,3,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1992,4,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1993,5,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1994,6,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1995,7,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1996,8,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1997,9,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1989,1998,10,38,38,0,168,78,90,1,22
18791,Virginia Mut Ins Co,1990,1990,1,77,18,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1991,2,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1992,3,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1993,4,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1994,5,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1995,6,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1996,7,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1997,8,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1998,9,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1990,1999,10,19,19,0,162,51,111,1,22
18791,Virginia Mut Ins Co,1991,1991,1,3,3,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1992,2,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1993,3,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1994,4,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1995,5,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1996,6,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1997,7,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1998,8,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,1999,9,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1991,2000,10,5,5,0,68,58,10,1,22
18791,Virginia Mut Ins Co,1992,1992,1,0,0,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1993,2,0,0,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1994,3,3,0,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1995,4,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1996,5,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1997,6,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1998,7,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,1999,8,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,2000,9,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1992,2001,10,1,1,0,83,38,45,1,22
18791,Virginia Mut Ins Co,1993,1993,1,39,0,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,1994,2,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,1995,3,3,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,1996,4,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,1997,5,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,1998,6,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,1999,7,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,2000,8,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,2001,9,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1993,2002,10,2,2,0,68,29,39,1,22
18791,Virginia Mut Ins Co,1994,1994,1,1,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,1995,2,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,1996,3,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,1997,4,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,1998,5,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,1999,6,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,2000,7,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,2001,8,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,2002,9,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1994,2003,10,0,0,0,92,41,51,1,22
18791,Virginia Mut Ins Co,1995,1995,1,5,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,1996,2,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,1997,3,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,1998,4,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,1999,5,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,2000,6,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,2001,7,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,2002,8,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,2003,9,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1995,2004,10,1,1,0,89,41,48,1,22
18791,Virginia Mut Ins Co,1996,1996,1,26,3,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,1997,2,30,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,1998,3,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,1999,4,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,2000,5,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,2001,6,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,2002,7,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,2003,8,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,2004,9,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1996,2005,10,7,7,0,80,30,50,1,22
18791,Virginia Mut Ins Co,1997,1997,1,0,0,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,1998,2,0,0,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,1999,3,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2000,4,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2001,5,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2002,6,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2003,7,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2004,8,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2005,9,4,4,0,60,22,38,1,22
18791,Virginia Mut Ins Co,1997,2006,10,4,4,0,60,22,38,1,22
23663,National American Ins Co,1988,1988,1,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1989,2,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1990,3,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1991,4,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1992,5,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1993,6,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1994,7,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1995,8,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1996,9,0,0,0,0,0,0,1,613
23663,National American Ins Co,1988,1997,10,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1989,1,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1990,2,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1991,3,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1992,4,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1993,5,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1994,6,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1995,7,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1996,8,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1997,9,0,0,0,0,0,0,1,613
23663,National American Ins Co,1989,1998,10,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1990,1,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1991,2,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1992,3,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1993,4,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1994,5,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1995,6,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1996,7,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1997,8,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1998,9,0,0,0,0,0,0,1,613
23663,National American Ins Co,1990,1999,10,0,0,0,0,0,0,1,613
23663,National American Ins Co,1991,1991,1,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1992,2,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1993,3,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1994,4,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1995,5,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1996,6,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1997,7,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1998,8,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,1999,9,0,0,0,40,36,4,1,613
23663,National American Ins Co,1991,2000,10,0,0,0,40,36,4,1,613
23663,National American Ins Co,1992,1992,1,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1993,2,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1994,3,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1995,4,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1996,5,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1997,6,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1998,7,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,1999,8,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,2000,9,0,0,0,92,58,34,1,613
23663,National American Ins Co,1992,2001,10,0,0,0,92,58,34,1,613
23663,National American Ins Co,1993,1993,1,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,1994,2,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,1995,3,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,1996,4,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,1997,5,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,1998,6,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,1999,7,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,2000,8,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,2001,9,0,0,0,94,42,52,1,613
23663,National American Ins Co,1993,2002,10,0,0,0,94,42,52,1,613
23663,National American Ins Co,1994,1994,1,28,0,28,265,86,179,1,613
23663,National American Ins Co,1994,1995,2,14,2,12,265,86,179,1,613
23663,National American Ins Co,1994,1996,3,8,2,6,265,86,179,1,613
23663,National American Ins Co,1994,1997,4,18,13,2,265,86,179,1,613
23663,National American Ins Co,1994,1998,5,14,14,0,265,86,179,1,613
23663,National American Ins Co,1994,1999,6,14,14,0,265,86,179,1,613
23663,National American Ins Co,1994,2000,7,4,4,0,265,86,179,1,613
23663,National American Ins Co,1994,2001,8,4,4,0,265,86,179,1,613
23663,National American Ins Co,1994,2002,9,4,4,0,265,86,179,1,613
23663,National American Ins Co,1994,2003,10,4,4,0,265,86,179,1,613
23663,National American Ins Co,1995,1995,1,96,3,87,592,182,410,1,613
23663,National American Ins Co,1995,1996,2,81,13,44,592,182,410,1,613
23663,National American Ins Co,1995,1997,3,39,15,12,592,182,410,1,613
23663,National American Ins Co,1995,1998,4,23,17,6,592,182,410,1,613
23663,National American Ins Co,1995,1999,5,35,30,0,592,182,410,1,613
23663,National American Ins Co,1995,2000,6,34,34,0,592,182,410,1,613
23663,National American Ins Co,1995,2001,7,34,34,0,592,182,410,1,613
23663,National American Ins Co,1995,2002,8,34,34,0,592,182,410,1,613
23663,National American Ins Co,1995,2003,9,34,34,0,592,182,410,1,613
23663,National American Ins Co,1995,2004,10,34,34,0,592,182,410,1,613
23663,National American Ins Co,1996,1996,1,195,27,162,925,236,689,1,613
23663,National American Ins Co,1996,1997,2,198,46,69,925,236,689,1,613
23663,National American Ins Co,1996,1998,3,163,108,15,925,236,689,1,613
23663,National American Ins Co,1996,1999,4,193,158,4,925,236,689,1,613
23663,National American Ins Co,1996,2000,5,196,183,0,925,236,689,1,613
23663,National American Ins Co,1996,2001,6,183,183,0,925,236,689,1,613
23663,National American Ins Co,1996,2002,7,183,183,0,925,236,689,1,613
23663,National American Ins Co,1996,2003,8,183,183,0,925,236,689,1,613
23663,National American Ins Co,1996,2004,9,183,183,0,925,236,689,1,613
23663,National American Ins Co,1996,2005,10,183,183,0,925,236,689,1,613
23663,National American Ins Co,1997,1997,1,454,44,314,1628,366,1262,1,613
23663,National American Ins Co,1997,1998,2,371,227,113,1628,366,1262,1,613
23663,National American Ins Co,1997,1999,3,280,239,24,1628,366,1262,1,613
23663,National American Ins Co,1997,2000,4,269,246,12,1628,366,1262,1,613
23663,National American Ins Co,1997,2001,5,249,249,0,1628,366,1262,1,613
23663,National American Ins Co,1997,2002,6,249,249,0,1628,366,1262,1,613
23663,National American Ins Co,1997,2003,7,249,249,0,1628,366,1262,1,613
23663,National American Ins Co,1997,2004,8,256,249,7,1628,366,1262,1,613
23663,National American Ins Co,1997,2005,9,249,249,0,1628,366,1262,1,613
23663,National American Ins Co,1997,2006,10,249,249,0,1628,366,1262,1,613
26433,Harco Natl Ins Co,1988,1988,1,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1989,2,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1990,3,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1991,4,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1992,5,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1993,6,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1994,7,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1995,8,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1996,9,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1988,1997,10,0,0,0,-1,-1,0,1,0
26433,Harco Natl Ins Co,1989,1989,1,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1990,2,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1991,3,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1992,4,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1993,5,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1994,6,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1995,7,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1996,8,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1997,9,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1989,1998,10,0,0,0,8,8,0,1,0
26433,Harco Natl Ins Co,1990,1990,1,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1991,2,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1992,3,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1993,4,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1994,5,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1995,6,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1996,7,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1997,8,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1998,9,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1990,1999,10,0,0,0,0,0,0,1,0
26433,Harco Natl Ins Co,1991,1991,1,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1992,2,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1993,3,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1994,4,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1995,5,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1996,6,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1997,7,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1998,8,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,1999,9,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1991,2000,10,0,0,0,8,0,8,1,0
26433,Harco Natl Ins Co,1992,1992,1,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1993,2,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1994,3,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1995,4,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1996,5,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1997,6,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1998,7,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,1999,8,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,2000,9,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1992,2001,10,0,0,0,37,0,37,1,0
26433,Harco Natl Ins Co,1993,1993,1,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,1994,2,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,1995,3,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,1996,4,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,1997,5,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,1998,6,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,1999,7,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,2000,8,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,2001,9,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1993,2002,10,0,0,0,36,0,36,1,0
26433,Harco Natl Ins Co,1994,1994,1,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,1995,2,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,1996,3,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,1997,4,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,1998,5,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,1999,6,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,2000,7,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,2001,8,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,2002,9,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1994,2003,10,0,0,0,2,0,2,1,0
26433,Harco Natl Ins Co,1995,1995,1,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,1996,2,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,1997,3,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,1998,4,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,1999,5,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,2000,6,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,2001,7,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,2002,8,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,2003,9,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1995,2004,10,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,1996,1,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,1997,2,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,1998,3,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,1999,4,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,2000,5,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,2001,6,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,2002,7,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,2003,8,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,2004,9,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1996,2005,10,0,0,0,5,0,5,1,0
26433,Harco Natl Ins Co,1997,1997,1,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,1998,2,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,1999,3,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2000,4,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2001,5,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2002,6,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2003,7,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2004,8,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2005,9,0,0,0,1,0,1,1,0
26433,Harco Natl Ins Co,1997,2006,10,0,0,0,1,0,1,1,0
26760,Fulmont Mut Ins Co,1988,1988,1,0,0,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1989,2,0,0,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1990,3,0,0,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1991,4,0,0,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1992,5,0,0,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1993,6,1,1,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1994,7,1,1,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1995,8,1,1,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1996,9,1,1,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1988,1997,10,1,1,0,9,0,9,1,0
26760,Fulmont Mut Ins Co,1989,1989,1,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1990,2,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1991,3,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1992,4,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1993,5,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1994,6,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1995,7,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1996,8,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1997,9,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1989,1998,10,0,0,0,10,0,10,1,0
26760,Fulmont Mut Ins Co,1990,1990,1,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1991,2,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1992,3,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1993,4,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1994,5,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1995,6,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1996,7,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1997,8,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1998,9,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1990,1999,10,0,0,0,11,6,5,1,0
26760,Fulmont Mut Ins Co,1991,1991,1,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1992,2,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1993,3,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1994,4,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1995,5,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1996,6,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1997,7,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1998,8,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,1999,9,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1991,2000,10,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1992,1,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1993,2,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1994,3,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1995,4,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1996,5,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1997,6,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1998,7,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,1999,8,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,2000,9,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1992,2001,10,0,0,0,9,9,0,1,0
26760,Fulmont Mut Ins Co,1993,1993,1,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,1994,2,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,1995,3,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,1996,4,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,1997,5,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,1998,6,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,1999,7,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,2000,8,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,2001,9,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1993,2002,10,0,0,0,6,6,0,1,0
26760,Fulmont Mut Ins Co,1994,1994,1,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,1995,2,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,1996,3,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,1997,4,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,1998,5,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,1999,6,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,2000,7,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,2001,8,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,2002,9,0,0,0,0,0,0,1,0
26760,Fulmont Mut Ins Co,1994,2003,10,0,0,0,0,0,0,1,0
