GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_D,CumPaidLoss_D,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D
38997,Nissan Fire & Marine Ins Co Us Br,1997,2004,8,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2005,9,121,121,0,233,0,233,1,0
38997,Nissan Fire & Marine Ins Co Us Br,1997,2006,10,121,121,0,233,0,233,1,0
40126,Umialik Ins Co,1988,1988,1,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1989,2,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1990,3,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1991,4,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1992,5,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1993,6,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1994,7,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1995,8,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1996,9,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1988,1997,10,0,0,0,0,0,0,1,1280
40126,Umialik Ins Co,1989,1989,1,18,0,16,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1990,2,7,0,7,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1991,3,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1992,4,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1993,5,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1994,6,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1995,7,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1996,8,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1997,9,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1989,1998,10,0,0,0,24,29,-5,1,1280
40126,Umialik Ins Co,1990,1990,1,32,5,23,126,78,48,1,1280
40126,Umialik Ins Co,1990,1991,2,31,6,25,126,78,48,1,1280
40126,Umialik Ins Co,1990,1992,3,31,6,25,126,78,48,1,1280
40126,Umialik Ins Co,1990,1993,4,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1990,1994,5,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1990,1995,6,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1990,1996,7,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1990,1997,8,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1990,1998,9,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1990,1999,10,6,6,0,126,78,48,1,1280
40126,Umialik Ins Co,1991,1991,1,203,46,79,446,151,295,1,1280
40126,Umialik Ins Co,1991,1992,2,192,118,49,446,151,295,1,1280
40126,Umialik Ins Co,1991,1993,3,193,143,36,446,151,295,1,1280
40126,Umialik Ins Co,1991,1994,4,162,156,3,446,151,295,1,1280
40126,Umialik Ins Co,1991,1995,5,164,157,5,446,151,295,1,1280
40126,Umialik Ins Co,1991,1996,6,165,158,5,446,151,295,1,1280
40126,Umialik Ins Co,1991,1997,7,162,159,2,446,151,295,1,1280
40126,Umialik Ins Co,1991,1998,8,162,159,2,446,151,295,1,1280
40126,Umialik Ins Co,1991,1999,9,160,159,1,446,151,295,1,1280
40126,Umialik Ins Co,1991,2000,10,160,159,1,446,151,295,1,1280
40126,Umialik Ins Co,1992,1992,1,368,160,0,736,220,516,1,1280
40126,Umialik Ins Co,1992,1993,2,448,395,10,736,220,516,1,1280
40126,Umialik Ins Co,1992,1994,3,485,436,27,736,220,516,1,1280
40126,Umialik Ins Co,1992,1995,4,494,448,28,736,220,516,1,1280
40126,Umialik Ins Co,1992,1996,5,499,467,18,736,220,516,1,1280
40126,Umialik Ins Co,1992,1997,6,499,469,17,736,220,516,1,1280
40126,Umialik Ins Co,1992,1998,7,511,472,24,736,220,516,1,1280
40126,Umialik Ins Co,1992,1999,8,503,478,14,736,220,516,1,1280
40126,Umialik Ins Co,1992,2000,9,501,480,12,736,220,516,1,1280
40126,Umialik Ins Co,1992,2001,10,504,480,14,736,220,516,1,1280
40126,Umialik Ins Co,1993,1993,1,536,237,80,1082,286,796,1,1280
40126,Umialik Ins Co,1993,1994,2,663,501,66,1082,286,796,1,1280
40126,Umialik Ins Co,1993,1995,3,682,581,49,1082,286,796,1,1280
40126,Umialik Ins Co,1993,1996,4,642,590,34,1082,286,796,1,1280
40126,Umialik Ins Co,1993,1997,5,646,594,37,1082,286,796,1,1280
40126,Umialik Ins Co,1993,1998,6,632,597,31,1082,286,796,1,1280
40126,Umialik Ins Co,1993,1999,7,616,599,14,1082,286,796,1,1280
40126,Umialik Ins Co,1993,2000,8,630,602,13,1082,286,796,1,1280
40126,Umialik Ins Co,1993,2001,9,623,603,18,1082,286,796,1,1280
40126,Umialik Ins Co,1993,2002,10,622,604,15,1082,286,796,1,1280
40126,Umialik Ins Co,1994,1994,1,839,264,273,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,1995,2,933,633,159,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,1996,3,902,765,57,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,1997,4,869,787,51,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,1998,5,879,801,38,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,1999,6,844,803,32,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,2000,7,861,810,16,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,2001,8,944,824,56,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,2002,9,923,862,49,1727,368,1359,1,1280
40126,Umialik Ins Co,1994,2003,10,892,864,14,1727,368,1359,1,1280
40126,Umialik Ins Co,1995,1995,1,1029,400,269,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,1996,2,994,807,103,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,1997,3,929,846,62,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,1998,4,895,857,28,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,1999,5,892,862,21,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,2000,6,896,868,14,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,2001,7,909,873,23,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,2002,8,906,878,17,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,2003,9,909,880,18,1997,413,1584,1,1280
40126,Umialik Ins Co,1995,2004,10,904,882,11,1997,413,1584,1,1280
40126,Umialik Ins Co,1996,1996,1,851,242,391,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,1997,2,846,508,238,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,1998,3,843,558,246,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,1999,4,744,588,83,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,2000,5,675,628,25,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,2001,6,667,638,23,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,2002,7,662,640,16,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,2003,8,657,643,10,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,2004,9,668,637,14,1797,441,1356,1,1280
40126,Umialik Ins Co,1996,2005,10,687,640,31,1797,441,1356,1,1280
40126,Umialik Ins Co,1997,1997,1,944,304,231,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,1998,2,957,632,45,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,1999,3,1068,803,107,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2000,4,1032,893,52,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2001,5,1077,904,47,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2002,6,1070,912,84,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2003,7,1043,923,87,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2004,8,1052,928,88,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2005,9,1015,932,52,1437,212,1225,1,1280
40126,Umialik Ins Co,1997,2006,10,984,936,23,1437,212,1225,1,1280
41300,American Resources Ins Co Inc,1988,1988,1,3823,1530,56,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1989,2,4817,3147,252,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1990,3,4752,3714,25,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1991,4,4946,4353,18,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1992,5,5100,4700,67,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1993,6,5231,4937,94,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1994,7,5193,4987,51,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1995,8,5287,5039,140,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1996,9,5256,5063,162,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1988,1997,10,5213,5089,84,6719,871,5848,1,6084
41300,American Resources Ins Co Inc,1989,1989,1,4190,1492,354,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1990,2,4936,3279,51,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1991,3,5236,4272,130,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1992,4,5465,5027,67,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1993,5,5721,5304,90,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1994,6,5717,5412,88,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1995,7,5701,5466,107,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1996,8,5651,5522,73,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1997,9,5642,5553,48,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1989,1998,10,5648,5572,51,7839,1150,6689,1,6084
41300,American Resources Ins Co Inc,1990,1990,1,4923,1500,1024,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1991,2,5513,3788,278,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1992,3,5507,4706,160,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1993,4,5508,5126,103,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1994,5,5782,5434,161,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1995,6,5901,5620,159,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1996,7,5849,5687,106,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1997,8,5913,5765,91,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1998,9,5918,5831,68,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1990,1999,10,5915,5846,59,9133,766,8367,1,6084
41300,American Resources Ins Co Inc,1991,1991,1,3033,1186,431,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1992,2,3484,2447,266,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1993,3,3952,3119,366,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1994,4,3937,3333,232,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1995,5,3923,3627,142,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1996,6,3907,3708,109,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1997,7,3887,3766,71,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1998,8,3933,3796,122,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,1999,9,3876,3809,65,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1991,2000,10,3967,3763,151,5394,1331,4063,1,6084
41300,American Resources Ins Co Inc,1992,1992,1,2730,1007,628,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1993,2,3735,2259,386,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1994,3,3727,2769,339,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1995,4,3638,3171,263,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1996,5,3468,3283,159,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1997,6,3434,3327,76,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1998,7,3479,3342,115,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,1999,8,3411,3350,46,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,2000,9,3521,3351,155,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1992,2001,10,3619,3360,244,5281,671,4610,1,6084
41300,American Resources Ins Co Inc,1993,1993,1,2919,658,1172,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,1994,2,2751,1601,506,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,1995,3,2791,1997,531,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,1996,4,2425,2231,108,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,1997,5,2494,2373,107,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,1998,6,2452,2401,28,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,1999,7,2474,2425,46,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,2000,8,2504,2425,74,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,2001,9,2649,2446,176,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1993,2002,10,2642,2465,164,5006,933,4073,1,6084
41300,American Resources Ins Co Inc,1994,1994,1,3789,1135,1412,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,1995,2,3800,2074,769,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,1996,3,3475,2732,375,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,1997,4,3516,3086,194,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,1998,5,3348,3140,53,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,1999,6,3388,3290,64,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,2000,7,3473,3340,93,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,2001,8,3783,3442,295,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,2002,9,3781,3495,267,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1994,2003,10,3792,3511,249,6223,832,5391,1,6084
41300,American Resources Ins Co Inc,1995,1995,1,3653,1092,1241,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,1996,2,3674,2324,668,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,1997,3,3502,2866,334,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,1998,4,3359,3129,101,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,1999,5,3305,3218,42,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,2000,6,3503,3391,58,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,2001,7,3742,3437,164,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,2002,8,3728,3496,141,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,2003,9,3720,3527,123,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1995,2004,10,3727,3552,124,5998,774,5224,1,6084
41300,American Resources Ins Co Inc,1996,1996,1,3178,855,928,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,1997,2,3225,2064,400,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,1998,3,3013,2520,114,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,1999,4,2980,2788,70,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,2000,5,3020,2870,76,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,2001,6,3164,2901,194,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,2002,7,3146,2938,151,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,2003,8,3144,2980,133,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,2004,9,3184,3010,145,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1996,2005,10,3252,3028,208,5118,673,4445,1,6084
41300,American Resources Ins Co Inc,1997,1997,1,2784,429,1719,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,1998,2,2655,1103,1379,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,1999,3,2683,1240,1402,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2000,4,1451,1339,74,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2001,5,1526,1386,135,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2002,6,1514,1405,93,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2003,7,1507,1417,74,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2004,8,1570,1428,126,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2005,9,1639,1460,172,5085,845,4240,1,6084
41300,American Resources Ins Co Inc,1997,2006,10,1710,1467,236,5085,845,4240,1,6084
41394,Benchmark Ins Co,1988,1988,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1989,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1990,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1991,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1992,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1993,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1994,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1995,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1996,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1988,1997,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1989,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1990,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1991,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1992,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1993,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1994,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1995,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1996,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1997,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1989,1998,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1990,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1991,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1992,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1993,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1994,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1995,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1996,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1997,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1998,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1990,1999,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1991,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1992,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1993,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1994,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1995,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1996,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1997,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1998,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,1999,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1991,2000,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1992,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1993,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1994,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1995,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1996,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1997,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1998,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,1999,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,2000,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1992,2001,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1993,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1994,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1995,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1996,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1997,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1998,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,1999,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,2000,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,2001,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1993,2002,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,1994,1,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,1995,2,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,1996,3,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,1997,4,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,1998,5,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,1999,6,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,2000,7,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,2001,8,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,2002,9,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1994,2003,10,0,0,0,0,0,0,1,2767
41394,Benchmark Ins Co,1995,1995,1,74,18,56,105,12,93,1,2767
41394,Benchmark Ins Co,1995,1996,2,194,63,131,105,12,93,1,2767
41394,Benchmark Ins Co,1995,1997,3,60,59,2,105,12,93,1,2767
41394,Benchmark Ins Co,1995,1998,4,59,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1995,1999,5,59,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1995,2000,6,59,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1995,2001,7,58,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1995,2002,8,59,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1995,2003,9,59,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1995,2004,10,59,59,0,105,12,93,1,2767
41394,Benchmark Ins Co,1996,1996,1,2936,1138,722,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,1997,2,3536,1986,545,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,1998,3,3442,2618,36,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,1999,4,3535,2952,117,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,2000,5,3625,3198,27,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,2001,6,3557,3261,25,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,2002,7,3508,3330,71,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,2003,8,3515,3400,11,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,2004,9,3926,3542,83,3936,252,3684,1,2767
41394,Benchmark Ins Co,1996,2005,10,4017,3622,126,3936,252,3684,1,2767
41394,Benchmark Ins Co,1997,1997,1,1893,829,455,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,1998,2,2232,1515,141,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,1999,3,2246,1784,118,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2000,4,1942,1873,13,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2001,5,1976,1916,7,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2002,6,1980,1924,29,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2003,7,2014,1945,26,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2004,8,2038,1958,48,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2005,9,2037,1980,42,4025,501,3524,1,2767
41394,Benchmark Ins Co,1997,2006,10,2023,1986,16,4025,501,3524,1,2767
41580,Red Shield Ins Co,1988,1988,1,835,40,357,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1989,2,695,303,93,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1990,3,730,482,76,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1991,4,811,554,85,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1992,5,759,568,20,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1993,6,781,584,28,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1994,7,755,605,0,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1995,8,964,695,10,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1996,9,977,786,4,2817,441,2376,1,2217
41580,Red Shield Ins Co,1988,1997,10,972,863,4,2817,441,2376,1,2217
41580,Red Shield Ins Co,1989,1989,1,1261,108,397,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1990,2,943,425,155,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1991,3,1123,674,161,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1992,4,1001,756,112,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1993,5,1018,836,100,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1994,6,888,869,19,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1995,7,934,895,39,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1996,8,908,899,9,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1997,9,906,899,7,2765,475,2290,1,2217
41580,Red Shield Ins Co,1989,1998,10,907,902,5,2765,475,2290,1,2217
